dishID,dishname,prep_time,ingre_list,num_servings,nutri_guide,skills_needed,age_range,meal_type
,Adobong Pinyanhang Manok,45 Min,"0.5 tsp of Peppercorn, 1 cube of MAGGI® Magic Chicken™️ Cube, 0.25 cup of MAGGI® Oyster Sauce, 0.5 cup of White Vinegar, 2 pcs of Bay Leaf, 1 head of Toasted Garlic, 1 can of Pineapple Tidbits, 1 tbsp of Brown Sugar, 1.5 cups of Water, 2 tbsp of Vegetable Oil",,"Carbohydrates: 37.01 g, Energy: 174.91 kcal, Fats: 4.07 g, Protein: 1.04 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Oyster Glazed Chicken Nuggets,20 Min,"0.5 kg of Chicken, nuggets, dark and white meat, precooked, frozen, not reheated
																					

													Tip, 0.5 cup of Vegetable Oil, 2 tbsp of Butter, 2 cloves of garlic, minced, 3 tbsp of Brown Sugar, 0.5 cup of Water, 1 sachet of MAGGI® Oyster Sauce, 1 tbsp of Scallion",,"Carbohydrates: 22.26 g, Energy: 443.63 kcal, Fats: 35.29 g, Protein: 10.47 g",Beginner,"Kids, Teens, Adults, Elders","Appetizer, Meat Recipe"
,Chicken Teriyaki,55 Min,"2 tbsp of Vegetable Oil, 2 cloves of Garlic, 1 A small piece of Ginger, 1 pc of Onion, 2 tbsp of Mirin, 1 tbsp of Brown Sugar, 0.5 cup of Water, 3 tbsp of MAGGI® Oyster Sauce, 1 tsp of Sesame Oil, 0.5 kg of Chicken Thigh
																					

													Tip, 0.5 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil, 1 tbsp of Spring Onion, 1 tsp of Toasted Sesame Seeds",,"Carbohydrates: 11.88 g, Energy: 323.28 kcal, Fats: 23.68 g, Protein: 14.3 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Prawns in Salted Egg Butter Sauce,30 Min,"0.25 cup of Butter, 4 cloves of Garlic, 1 pc of Hot Chili Peppers, 2 pcs of Salted Egg, 0.5 kg of Shrimp
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 1 tbsp of Sugar, 2 tbsp of Water, 1 tbsp of Onion Springs, 1 tbsp of Cilantro",,"Carbohydrates: 3.1 g, Energy: 93.8 kcal, Fats: 1.17 g, Protein: 17.84 g",Beginner,"Kids, Teens, Adults, Elders",Seafood Recipe
,Pinakbet with Lechon,60 Min,"1 cup of Lechon
																					

													Tip, 2 tbsp of Vegetable Oil, 2 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 1 tbsp of Bagoong Alamang, 1.5 cups of Water, 1 cup of Kalabasa, 0.5 cup of Okra, 0.5 cup of Sitaw, 0.5 cup of Ampalaya, 1 cup of Eggplant, 1 sachet of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 85.84 g, Energy: 923.78 kcal, Fats: 42.1 g, Protein: 56.19 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Paksiw na Lechon,40 Min,"2 tbsp of Vegetable Oil, 6 cloves of Garlic, 1 pc of Onion, 0.75 kg of Lechon
																					

													Tip, 1 pc of Bay Leaf, 0.25 cup of White Vinegar, 2 cups of Water, 0.75 cup of Lechon Sarsa, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Ground Pepper, 0.25 cup of Brown Sugar",,"Carbohydrates: 23.11 g, Energy: 424.36 kcal, Fats: 21.17 g, Protein: 34.79 g",Beginner,"Kids, Teens, Adults, Elders",Meat Recipe
,Ham and Keso de Bola Torta,25 Min,"8 pcs of Egg, 0.5 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Keso De Bola, 2 tbsp of Vegetable Oil, 1 cup of Ham
																					

													Tip",,"Carbohydrates: 0.86 g, Energy: 179.62 kcal, Fats: 13.16 g, Protein: 13.85 g",Beginner,"Kids, Teens, Adults, Elders",Appetizer
,Fried Tilapia with Oyster Sauce,45 Min,"1 kg of Tilapia, 1 sachet of MAGGI® Magic Sarap® 8g, 1 cup of Vegetable Oil, 6 cloves of Garlic, 1 pc of Onion, 3 pcs of Tomato, 0.5 cup of Water, 1 sachet of MAGGI® Oyster Sauce, 1 tbsp of sliced spring onion",,"Carbohydrates: 5.39 g, Energy: 502.6 kcal, Fats: 38.93 g, Protein: 34.31 g",Intermediate,"Kids, Teens, Adults, Elders",Seafood Recipe
,Eggs in a Basket,25 Min,"6 slices of Wheat Bread
																					

													Tip, 3 tbsp of Butter, 6 pcs of Egg, 0.5 sachet of MAGGI® Magic Sarap® 8g, 1 tbsp of Spring Onion",,"Carbohydrates: 14.28 g, Energy: 202.96 kcal, Fats: 11.84 g, Protein: 9.53 g",Beginner,"Kids, Teens, Adults, Elders","Appetizer, Dessert"
,Crispy Spicy Liempo,45 Min,"0.5 kg of Pork Belly
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Freshly ground pepper, 0.25 cup of All Purpose Flour, 0.25 cup of Cornstarch, 4 cups of Vegetable Oil, 2 tbsp of Sesame Oil, 1 head of Garlic, 1 pc of Red Chili, 2 tbsp of Spring Onion, 0.25 cup of Spiced Vinegar",,"Carbohydrates: 11.52 g, Energy: 1798.78 kcal, Fats: 192.83 g, Protein: 9 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Beef and Mushroom Stew,120 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Ginger, 1 pc of Onion, 0.5 kg of Beef
																					

													Tip, 0.25 tsp of Freshly ground pepper, 1 sachet of MAGGI® Oyster Sauce, 1 tbsp of Brown Sugar, 0.5 cup of Canned Mushrooms, 1 sachet of MAGGI® Magic Sarap® 8g, 1 tbsp of Spring Onion, 1 tbsp of Toasted Garlic",,"Carbohydrates: 18.94 g, Energy: 686.64 kcal, Fats: 64.14 g, Protein: 9.47 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Vegetable Dishes"
,Pork Kilawin,45 Min,"1 kg of Pork Belly
																					

													Tip, 1 package of MAGGI® Magic Sinigang Original Sampalok Mix, 1 sachet of MAGGI® Magic Sarap® 8g, 0.5 tsp of Freshly ground pepper, 0.25 cup of Vegetable Oil, 0.25 cup of Spiced Vinegar, 1 pc of Ginger, 1 pc of Finger Chili, 1 pc of Hot Chili Peppers, 1 tbsp of Sugar, 3 pcs of Calamansi, 0.5 tsp of fine salt, 1 pc of Red Onion, 1 pc of Cucumber, 1 pc of Semi-Ripe Mango",,"Carbohydrates: 72.54 g, Energy: 1235.28 kcal, Fats: 99.41 g, Protein: 20.58 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Humba,75 Min,"0.5 kg of Pork Belly
																					

													Tip, 1 sachet of MAGGI® Oyster Sauce, 6 tbsp of White Vinegar, 6 cloves of Garlic, 1 pc of Bay Leaf, 1 tsp of Black Peppercorn, 1 tbsp of Brown Sugar, 1.5 cups of Water, 1 tbsp of Tausi, 1 tbsp of Vegetable Oil, 1 sachet of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 10.96 g, Energy: 497.77 kcal, Fats: 46.93 g, Protein: 8.8 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Noodle Kari Salad,20 Min,"1 packet of Egg Noodles, 2 tbsp of Water, 1 cup of MAGGI® Oyster Sauce, 1 tsp of Brown Sugar, 2 tbsp of Vegetable Oil, 2 tsp of Sesame Oil, 1  of Cucumber, 1 pc of Carrot, 1 head of Lettuce, 1 stalk of Scallion",,"Carbohydrates: 29.53 g, Energy: 232.03 kcal, Fats: 12.37 g, Protein: 3.27 g",Beginner,"Kids, Teens, Adults, Elders","Pasta/Noodles, Appetizer"
,Miki Malabed,60 Min,"0.25 kg of Pork Shoulder
																					

													Tip, 5 cups of Water, 2 tbsp of Annatto Seeds, 0.25 cup of Vegetable Oil, 6 cloves of Toasted Garlic, 1 pc of Onion, 2 tbsp of Patis, 0.25 kg of Egg Noodles, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Peppercorn, 2 pcs of Hard Boiled Egg",,"Carbohydrates: 33.08 g, Energy: 349.81 kcal, Fats: 15.67 g, Protein: 17.18 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Mee Goreng,40 Min,"100 g of Chicken Thigh And Leg, 100 g of Shrimp, 1 sachet of MAGGI® Magic Sarap® 8g, 3 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 1 pc of Red Chili
																					

													Tip, 2 cups of Water, 0.25 cup of MAGGI® Oyster Sauce, 3 tbsp of Catsup, 1 tbsp of Brown Sugar, 0.25 kg of Egg Noodles, 4 stalks of Young Green Onions, 1 pc of Lime",,"Carbohydrates: 40.22 g, Energy: 319.61 kcal, Fats: 11.58 g, Protein: 12.87 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Seafood Recipe"
,Chicken Tinola,26 Min,"0.5 kg of Chicken Leg, 2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Ginger, 1 pc of Onion, 1 stalk of Lemongrass, 4 cups of Water, 8 g of MAGGI® Magic Sarap® 8g, 1 pc of Siling Panigang
																					

													Tip, 2 cups of Papaya, 1 g of Finger Chili",,"Carbohydrates: 15.53 g, Energy: 286.18 kcal, Fats: 18.38 g, Protein: 15.32 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Sardines Curry,45 Min,"3 tbsp of Vegetable Oil, 1 pc of Potato, 1 pc of Carrot, 4 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 2 tsp of Curry Powder, 2 cans of Spicy Sardines in Tomato Sauce
																					

													Tip, 0.5 cup of Water, 1 sachet of MAGGI® Magic Sarap® 8g, 0.75 cup of Coconut Cream, 1 tbsp of Spring Onion",,"Carbohydrates: 44.67 g, Energy: 451.91 kcal, Fats: 24.78 g, Protein: 14.2 g",Beginner,"Kids, Teens, Adults, Elders",Seafood Recipe
,Sardinas and Kalabasa Patties,45 Min,"2 cans of sardines
																					

													Tip, 1 pc of Onion, 2 cloves of Garlic, 1 cup of Kalabasa, 1 pc of Egg, 0.25 cup of All Purpose Flour, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 cup of Vegetable Oil, 2 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 0.5 cup of Water, 1 tbsp of Spring Onion",,"Carbohydrates: 10.7 g, Energy: 204.42 kcal, Fats: 13.5 g, Protein: 10.34 g",Intermediate,"Kids, Teens, Adults, Elders","Vegetable Dishes, Seafood Recipe"
,Oyster Asian-Style Salad,45 Min,"1 pc of Chicken Breast
																					

													Tip, 1 head of Lettuce, 1 pc of Red Onion, 1 Small of Singkamas, 1 pc of Carrot, 0.25 cup of Peanuts, 6 sprigs of Cilantro, 4 cloves of Garlic, 0.25 cup of MAGGI® Oyster Sauce, 4 pcs of Calamansi, 1 tbsp of Sesame Oil, 0.25 cup of Water",,"Carbohydrates: 10.77 g, Energy: 129.7 kcal, Fats: 6.38 g, Protein: 9.62 g",Intermediate,"Kids, Teens, Adults, Elders",Appetizer
,Easy Pork Belly Samgyeopsal,35 Min,"0.5 kg of Pork Shoulder
																					

													Tip, 2 tbsp of MAGGI® Savor Hot Chili, 0.25 tsp of Ground Pepper, 2 tsp of Sesame Oil, 1 tbsp of Brown Sugar, 1 cup of Kimchi, 2 heads of Lettuce, 2 tbsp of Chili Paste, 0.5 sachet of MAGGI® Magic Sarap®",,"Carbohydrates: 23.94 g, Energy: 249.54 kcal, Fats: 8.02 g, Protein: 20.56 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Ginisang Upo at Sardinas,25 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 2 cans of Sardines in Tomato Sauce
																					

													Tip, 0.5 kg of Upo, 1 cup of Water, 1 sachet of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 10.73 g, Energy: 444.96 kcal, Fats: 26.23 g, Protein: 40.41 g",Beginner,"Kids, Teens, Adults, Elders","Seafood Recipe, Vegetable Dishes"
,Kaliket (Pastil),75 Min,"1 kg of boneless chicken breast, 1 cup of Vegetable Oil, 1 head of garlic, minced, 2 pcs of onion, chopped, 3 pcs of red chili, sliced, 1 sachet of MAGGI® Magic Sarap® 8g, 1 tbsp of Turmeric Powder, 0.25 cup of vinegar, 0.25 cup of Soy Sauce, 1 sachet of MAGGI® Oyster Sauce 30g",,"Carbohydrates: 5.93 g, Energy: 392.45 kcal, Fats: 30.98 g, Protein: 22.19 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Musubi-style Meat Loaf and Rice,30 Min,"1 can of Luncheon Meat, 2 tbsp of Vegetable Oil, 1 cup of Rice, 3 tbsp of MAGGI® Savor Classic, 2 tbsp of Mirin, 2 pcs of Nori Sheets, 3 tbsp of Mayonnaise",,"Carbohydrates: 28.14 g, Energy: 441.37 kcal, Fats: 23.8 g, Protein: 28.45 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Appetizer"
,Ginisang Tokwa with Kinchay,30 Min,"0.5 kg of Tokwa, 0.5 cup of Vegetable Oil, 2 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 1 sachet of MAGGI® Magic Sarap® 8g, 1 tbsp of Kinchay",,"Carbohydrates: 5.75 g, Energy: 239.86 kcal, Fats: 21.55 g, Protein: 8.17 g",Beginner,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Ginisang Sitaw at Hipon,30 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 0.5 kg of Sitaw, 0.25 cup of MAGGI® Oyster Sauce, 0.75 cup of Water, 0.25 kg of Shrimp
																					

													Tip",,"Carbohydrates: 56.9 g, Energy: 386.84 kcal, Fats: 5.84 g, Protein: 29.12 g",Beginner,"Kids, Teens, Adults, Elders","Vegetable Dishes, Seafood Recipe"
,Adobong Kangkong Recipe,35 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 100 g of Ground Pork
																					

													Tip, 3 tbsp of White Vinegar, 0.5 cup of Water, 30 g of MAGGI® Oyster Sauce, 0.5 kg of Kangkong, 1 sachet of MAGGI Supreme Sarap",,"Carbohydrates: 10.49 g, Energy: 132.9 kcal, Fats: 8.26 g, Protein: 5.69 g",Beginner,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Braised Pork Belly,180 Min,"1 kg of Pork Belly
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil, 1 head of Garlic, 1 pc of Onion, 1 pc of Ginger, 1 pc of Hot Chili Peppers, 2 pcs of Bay Leaf, 2 pcs of Star Anise, 1 tbsp of Black Peppercorn, 4 pcs of Shiitake Mushroom, 0.5 cup of MAGGI® Oyster Sauce, 2 stalks of Scallion",,"Carbohydrates: 20.25 g, Energy: 769.32 kcal, Fats: 71.06 g, Protein: 14.46 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Ginisang Munggo with Hamon,60 Min,"0.5 cup of Mungo Bean, 4 cups of Water, 2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 0.5 cup of Ham, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 cup of Finger Chili",,"Carbohydrates: 14.52 g, Energy: 131.5 kcal, Fats: 5.38 g, Protein: 7.27 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Vegetable Dishes"
,Tinapa at Kesong Puti Omelet,30 Min,"2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 4 oz of Tinapang Bangus
																					

													Tip, 2 tbsp of Spring Onion, 8 g of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil, 6 pcs of Egg, 0.5 cup of Kesong Puti",,"Carbohydrates: 4.12 g, Energy: 265.13 kcal, Fats: 20.06 g, Protein: 16.84 g",Intermediate,"Kids, Teens, Adults, Elders","Appetizer, Seafood Recipe"
,Adobong Kangkong,30 Min,"2 tbsp of Vegetable Oil, 1 head of Garlic, 4 pcs of Shallots, 100 g of Ground Pork
																					

													Tip, 0.25 cup of White Vinegar, 0.25 tsp of Peppercorn, 0.25 cup of MAGGI® Oyster Sauce, 1 tsp of Brown Sugar, 2 tbsp of Water, 0.5 kg of Kangkong, 1 tbsp of Toasted Garlic",,"Carbohydrates: 24.57 g, Energy: 194.13 kcal, Fats: 8.4 g, Protein: 8.1 g",Beginner,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Crunchy Calamares with Tomato and Garlic Dip,60 Min,"2 tbsp of Olive Oil, 1 pc of Onion, 2 cloves of Garlic, 0.5 cup of Canned Crushed Tomato, 0.25 cup of Water, 0.5 sachet of MAGGI® Magic Sarap® 8g, 1 tbsp of Brown Sugar, 1 tbsp of Parsley, 0.5 cup of Mayonnaise, 2 cloves of Garlic, 1 tsp of Sugar, 2 pcs of Lime, 0.13 tsp of Salt, 0.25 tsp of Ground Pepper, 1 kg of Squid, 1 sachet of MAGGI® Magic Sarap® 8g, 3 pcs of Lime, 1 cup of All Purpose Flour, 4 cups of Vegetable Oil",,"Carbohydrates: 21.19 g, Energy: 977.23 kcal, Fats: 92.88 g, Protein: 17.63 g",Intermediate,"Kids, Teens, Adults, Elders","Appetizer, Vegetable Dishes"
,Pork Hamonado,135 Min,"0.5 kg of Pork Shoulder
																					

													Tip, 0.5 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil, 1 cup of Pineapple Juice, 0.25 cup of MAGGI® Oyster Sauce, 1 cup of Pineapple Tidbits, 1 tbsp of Brown Sugar, 0.13 tsp of Freshly ground pepper",,"Carbohydrates: 41.83 g, Energy: 325.59 kcal, Fats: 10.56 g, Protein: 16.67 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Chicken Lollipops,45 Min,"0.5 kg of Chicken Wings, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Freshly ground pepper, 0.5 cup of All Purpose Flour, 2 pcs of Egg, 2 cups of Bread Crumbs
																					

													Tip, 2 cups of Vegetable Oil, 1.5 cups of Preferred Dipping Sauce",,"Carbohydrates: 50.75 g, Energy: 1062.62 kcal, Fats: 86.39 g, Protein: 23.41 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Appetizer"
,Chicken Nuggets,35 Min,"0.5 kg of Chicken Breast Fillet
																					

													Tip, 1 sachet of MAGGI® Magic Sarap® 8g, 0.25 tsp of Ground Pepper, 1 tsp of Garlic Powder, 1 tsp of Onion Powder, 0.5 cup of All Purpose Flour, 2 pcs of Egg, 2 cups of Bread Crumbs, 1 cup of Vegetable Oil, 1.25 cups of Preferred Dipping Sauce",,"Carbohydrates: 48.7 g, Energy: 678.19 kcal, Fats: 41.87 g, Protein: 27.58 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Appetizer"
,Lumpiang Ubod,60 Min,"1 clove of Garlic, 2 tbsp of Peanuts, 1 tbsp of Toasted Garlic, 2 tbsp of Vegetable Oil, 0.75 cup of Water, 1 tbsp of MAGGI® Oyster Sauce, 0.13 tsp of Peppercorn, 1 tbsp of MAGGI® Magic Sarap® 8g, 1 tbsp of Brown Sugar, 1 tbsp of Peanut Butter, 1 cup of All Purpose Flour, 0.25 kg of Young Coconut, 0.25 kg of Shrimp, 1 sachet of MAGGI® Magic Sarap® 8g, 100 g of Ground Pork, 2 pcs of Egg, 0.5 tsp of MAGGI® Magic Sarap® 8g, 1.5 cups of Water, 1 head of Lettuce, 3 tbsp of Vegetable Oil, 1 tbsp of Cornstarch, 1 tbsp of Scallion",,"Carbohydrates: 34.99 g, Energy: 522.88 kcal, Fats: 34.9 g, Protein: 20.93 g",Advanced,"Kids, Teens, Adults, Elders","Vegetable Dishes, Appetizer"
,Chicken Popcorn,40 Min,"0.5 kg of Chicken Thigh
																					

													Tip, 0.5 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of MAGGI® Savor Chilimansi 130ml, 2 pcs of Egg, 0.5 cup of All Purpose Flour, 0.25 cup of Cornstarch, 1 cup of Vegetable Oil, 2 tbsp of Butter, 2 cloves of Garlic, 0.25 cup of Brown Sugar, 0.25 cup of Banana Catsup, 3 tbsp of MAGGI® Savor Chilimansi 130ml, 0.25 cup of Water, 1 stalk of Scallion",,"Carbohydrates: 24.14 g, Energy: 662.61 kcal, Fats: 55.41 g, Protein: 17.6 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Appetizer"
,Adobong Itlog at Kangkong,35 Min,"6 pcs of Egg
																					

													Tip, 2 tbsp of Vegetable Oil, 4 cloves of Garlic, 1 pc of Onion, 0.25 kg of freshly ground pork, 3 tbsp of White Vinegar, 1.5 cups of Water, 1 sachet of MAGGI® Magic Sarap® 8g, 1 sachet of MAGGI® Oyster Sauce, 1 bunch of Kangkong",,"Carbohydrates: 14.05 g, Energy: 294.69 kcal, Fats: 18.7 g, Protein: 20.8 g",Beginner,"Kids, Teens, Adults, Elders",Vegetable Dishes
,Tinapa Rice,30 Min,"2 tbsp of Vegetable Oil, 2 pcs of Galunggong
																					

													Tip, 4 cloves of Garlic, 1 pc of Onion, 2 pcs of Tomato, 2 pcs of Egg, 4 cups of Rice, 1 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Spring Onion",,"Carbohydrates: 83.75 g, Energy: 488.55 kcal, Fats: 8.87 g, Protein: 21.54 g",Beginner,"Kids, Teens, Adults, Elders","Appetizer, Seafood Recipe"
,Oyster Pork-Wrapped Mushrooms,37 Min,"0.5 kg of Pork Belly, 1 sachet of MAGGI® Magic Sarap® 8g, 0.5 kg of Enoki Mushrooms, 2 tbsp of Vegetable Oil, 2 tbsp of sliced spring onion, 1 tbsp of Chili Powder, 1 cup of Water, 0.25 cup of MAGGI® Oyster Sauce, 4 cloves of garlic, minced, 1 pc of red chili, sliced, 1 tbsp of Brown Sugar, 0.25 tsp of Freshly ground pepper, 1 tbsp of Cornstarch",,"Carbohydrates: 14.3 g, Energy: 536.26 kcal, Fats: 49.15 g, Protein: 10.63 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Vegetable Dishes"
,Piaparang Manok,50 Min,"1 kg of chicken leg, thigh and wings, rinsed and drained well, 2 sachets of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil, 3 cloves of garlic, minced, 1 pc of onion, chopped, 2 A smalls pieces of thumb-sized ginger, minced, 3 pcs of red chili, sliced, 1 tbsp of Turmeric Powder, 3 tbsp of Palapang Sakurab, 1 pc of coconut, freshly grated, 1 cup of Coconut Milk",,"Carbohydrates: 19.15 g, Energy: 792.69 kcal, Fats: 67.47 g, Protein: 31.87 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Tunasilog,30 Min,"2 tbsp of Butter, 4 cloves of Garlic, 2 cans of Tuna, 1 pc of Red Onion, 3 tbsp of MAGGI® Savor Calamansi, 4 cups of Cooked Rice, 1 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of Vegetable Oil, 4 pcs of Egg, 1 stalk of Scallion",,"Carbohydrates: 170.68 g, Energy: 998.59 kcal, Fats: 19.93 g, Protein: 27.82 g",Beginner,"Kids, Teens, Adults, Elders","Appetizer, Seafood Recipe"
,Buttered Fish Fillet,25 Min,"0.5 kg of Fish Fillet
																					

													Tip, 0.5 sachet of MAGGI® Magic Sarap® 8g, 0.13 tsp of Ground Pepper, 3 tbsp of Butter, 4 cloves of Garlic, 2 tbsp of Soy Sauce, 1 tbsp of Calamansi Juice",,"Carbohydrates: 1.25 g, Energy: 116.77 kcal, Fats: 7.43 g, Protein: 11.08 g",Beginner,"Kids, Teens, Adults, Elders","Seafood Recipe, Appetizer"
,Bagnet Sinigang with Gabi,90 Min,"5 cups of Water, 0.75 kg of Pork Shoulder
																					

													Tip, 1 pc of Onion, 2 pcs of Tomato, 1 cup of Vegetable Oil, 1 pc of Green Finger Chili, 0.5 cup of Radish, 0.5 cup of Okra, 0.5 cup of Sitaw, 1 sachet of MAGGI® Magic Sinigang Sampalok With Gabi Mix, 1 cup of Kangkong",,"Carbohydrates: 13.94 g, Energy: 575.79 kcal, Fats: 45.25 g, Protein: 28.94 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
,Garlic Mushroom,25 Min,"3 tbsp of Butter, 6 cloves of Garlic, 2 cans of Button Mushroom
																					

													Tip, 2 tbsp of MAGGI® Savor Hot Chili, 2 tsp of Parsley, 6 pcs of Pandesal",,"Carbohydrates: 28.52 g, Energy: 228.05 kcal, Fats: 10.84 g, Protein: 5.58 g",Beginner,"Kids, Teens, Adults, Elders","Vegetable Dishes, Appetizer"
,Vegetable Fritters,45 Min,"1 pc of Carrot, 1 pc of Sweet Potato, 1 cup of canned corned, 1 pc of Red Onion, 4 stalks of Spring Onion, 0.5 sachet of MAGGI® Magic Sarap® 8g, 2 tbsp of All Purpose Flour, 0.75 cup of All Purpose Flour, 0.5 cup of Cornstarch, 1 cup of Water, 2 cups of vegetable oil for frying, 3 tbsp of MAGGI® Savor Hot Chili",,"Carbohydrates: 37.37 g, Energy: 807.98 kcal, Fats: 72.64 g, Protein: 3.78 g",Intermediate,"Kids, Teens, Adults, Elders","Vegetable Dishes, Appetizer"
,Ginisang Papaya with Liempo,60 Min,"2 tbsp of Vegetable Oil, 1 tbsp of Annatto Seeds, 6 cloves of Garlic, 10 pcs of Shallots, 0.5 kg of Pork Belly, 1 tsp of Black Peppercorn, 0.25 cup of White Vinegar, 2 tbsp of Fish Sauce, 0.5 kg of Papaya, 1 pc of Red Bell Pepper, 1 sachet of MAGGI® Magic Sarap® 8g",,"Carbohydrates: 41.53 g, Energy: 650.17 kcal, Fats: 49.23 g, Protein: 13.42 g",Intermediate,"Kids, Teens, Adults, Elders","Meat Recipe, Vegetable Dishes"
,Pork Hamonado,90 Min,"0.5 kg of Pork Shoulder
																					

													Tip, 1 cup of Pineapple Juice, 1 sachet of MAGGI® Oyster Sauce 30g, 1 sachet of MAGGI® Magic Sarap® 8g, 1 pc of Bay Leaf, 1 can of Pineapple Rings, 2 tbsp of Vegetable Oil, 1 tbsp of Spring Onion",,"Carbohydrates: 20.82 g, Energy: 247.4 kcal, Fats: 10.99 g, Protein: 17.39 g",Intermediate,"Kids, Teens, Adults, Elders",Meat Recipe
